company_id,industry,years_in_business,num_employees,annual_revenue,current_ratio,debt_to_equity,interest_coverage,profit_margin,asset_turnover,operating_cash_flow,working_capital,primary_bank_relationship_years,num_banking_products,credit_line_amount,credit_utilization,outstanding_loans,days_past_due,payment_delays_12m,geographic_risk,market_competition,management_quality,sme_credit_score,default_probability,is_default,observation_date,gdp_growth,unemployment_rate,interest_rate,credit_spread,vix,macro_risk_factor
SME_00084,Retail Trade,5.0,5,469873.42,0.64,1.57,5.3,-0.021,1.08,-10774.63,116027.46,4.0,1,128755.74,0.2401,30914.24,0,0,Medium,Medium,6.6,532,0.26665146089320624,1,2024-06-30,0.06704358967047258,0.04959728125276691,0.0344851812997627,0.015176471367325958,22.5463910957259,0.666058435728249
SME_00085,Healthcare,17.5,10,1341934.11,0.84,1.34,5.1,0.0808,3.89,110365.1,314243.95,8.5,2,377067.03,0.1468,55352.08,0,0,Low,High,8.3,672,0.014616678079184655,0,2024-05-31,0.034657824834018636,0.05517633942511286,0.03957065105718657,0.014746394670999438,18.814867129049375,0.6613260971441672
SME_00086,Manufacturing,11.1,33,1207915.54,0.5,0.59,1.41,0.0743,0.2,78504.24,94433.35,5.7,4,493272.93,0.1912,94306.27,0,1,Low,Low,8.7,625,0.04012866235744693,0,2024-09-30,0.015916548408173605,0.03860390132354587,0.03519987129482797,0.02158169654461952,22.157301463024925,0.9378168222434928
SME_00087,Retail Trade,2.8,17,1835166.02,1.0,0.92,3.93,0.1837,0.78,417150.44,438227.41,1.6,2,451645.98,0.2591,117021.65,90,1,Low,Medium,5.7,635,0.022561948577866586,0,2024-08-31,0.024619848790466338,0.05987807486761972,0.030277269143197515,0.018696547940990547,27.865517589241698,0.9967093521794543
SME_00088,Technology,1.0,1,136572.12,2.5,0.31,5.36,0.0769,0.76,12262.34,22874.04,1.0,3,65772.41,0.684,44991.24,0,0,Low,High,6.2,692,0.016316954328576178,0,2023-12-31,0.022708583158864096,0.04619820984379244,0.028232429027276892,0.015741330410729816,19.893059443228346,0.7440273448187127
SME_00089,Retail Trade,1.7,12,1147613.4,2.48,1.12,10.27,0.1028,1.38,147791.1,156249.59,1.0,1,252965.06,0.15,37948.67,0,0,Low,Low,4.8,720,0.011942700955683085,0,2023-08-31,0.008052395583524479,0.041925163786785305,0.03272494798869057,0.016007742508020287,22.282265607666464,0.8530543036014939
SME_00090,Technology,16.6,12,2210295.25,0.78,0.38,2.8,0.1077,1.5,301486.76,379831.83,14.6,3,824882.34,0.1086,89559.78,0,1,Medium,High,5.6,668,0.009404217297682151,0,2023-01-31,0.029522476424876185,0.048656053745884296,0.031114530822760132,0.01823395348490199,18.7152646552971,0.7439932568058387
SME_00091,Finance,15.0,1,166343.75,0.95,0.47,4.46,0.0639,1.75,11314.23,26936.79,5.5,4,53866.4,0.4716,25401.82,0,0,Low,Medium,6.8,681,0.014910513841795144,1,2023-01-31,0.029522476424876185,0.048656053745884296,0.031114530822760132,0.01823395348490199,18.7152646552971,0.7439932568058387
SME_00092,Education,1.0,3,196970.72,1.57,0.3,1.71,0.1235,2.11,31032.47,21133.71,1.0,5,66601.53,0.3448,22962.47,30,3,Medium,Medium,6.6,635,0.011404420526115117,0,2024-05-31,0.034657824834018636,0.05517633942511286,0.03957065105718657,0.014746394670999438,18.814867129049375,0.6613260971441672
SME_00093,Other Services,1.0,1,100000.0,1.93,0.4,2.14,0.0238,1.21,2316.7,24171.34,1.0,1,39403.04,0.2738,10789.54,0,1,Low,Medium,5.2,618,0.042261838772075885,0,2024-11-30,0.03358124784374646,0.0495073889541218,0.03691107179328709,0.02042833664313584,23.252654847146324,0.8891393605101355
SME_00094,Transportation,14.0,10,735340.88,0.7,0.31,5.2,0.0966,1.74,87841.13,170219.85,5.9,2,124817.3,0.5335,66589.88,0,1,Medium,High,8.8,676,0.01914901783179975,0,2023-05-31,0.012513726520533543,0.07334920130649732,0.031140998862503978,0.01711559471502375,24.577554413233425,0.91920957506971
SME_00095,Professional Services,1.3,1,114141.4,1.28,0.13,4.29,0.0592,1.55,6041.36,22351.44,1.0,3,14182.04,0.2205,3127.75,30,2,Medium,High,4.5,643,0.03185291045736425,0,2024-11-30,0.03358124784374646,0.0495073889541218,0.03691107179328709,0.02042833664313584,23.252654847146324,0.8891393605101355
SME_00096,Construction,3.3,29,3118536.74,0.5,0.68,5.31,0.0454,0.77,122566.63,696790.04,1.7,1,770194.3,0.5372,413715.84,0,2,Low,Low,5.9,592,0.18891084238521647,0,2024-07-31,0.022210383847610954,0.07195995607594714,0.035192313918469754,0.018493943141637013,26.924499295250627,0.9763601936711731
SME_00097,Education,15.4,2,176430.42,0.5,0.34,5.59,0.0879,1.28,19693.27,33532.15,4.9,1,60816.1,0.3612,21969.32,0,1,Medium,High,8.0,677,0.013230039151238134,0,2022-12-31,-0.0018728922892086476,0.060912089898399926,0.03450420889080864,0.013588923375809081,25.863544535543017,0.923985757772383
SME_00098,Professional Services,6.9,3,1142626.66,4.76,0.6,2.99,0.005,1.89,6893.34,159032.53,2.1,1,239731.78,0.3528,84567.37,0,0,Low,Low,6.6,628,0.024497928819443425,0,2023-10-31,0.021148998146335724,0.06353513418750364,0.03642495556914113,0.022536910140728283,22.381872723888694,0.9468380264727759
SME_00099,Construction,3.2,1,138917.65,2.35,0.18,12.5,0.0523,1.96,6533.16,25651.03,1.1,3,20831.08,0.4618,9620.0,0,1,Medium,Low,6.5,719,0.01859284311051736,0,2024-04-30,0.03469556917918611,0.05654511409480706,0.04265661301752087,0.015071299865287758,23.89563209058569,0.7947300920328391
SME_00100,Technology,4.9,1,231152.43,0.64,0.47,2.51,0.1569,1.68,31595.76,20357.81,3.8,8,106589.44,0.4494,47901.0,0,1,Medium,High,7.5,628,0.01849577514419767,0,2023-08-31,0.008052395583524479,0.041925163786785305,0.03272494798869057,0.016007742508020287,22.282265607666464,0.8530543036014939
SME_00101,Retail Trade,11.9,12,499741.61,0.94,1.61,1.3,0.1815,0.21,112279.28,66945.39,5.5,2,169044.29,0.5669,95830.94,0,2,High,Medium,8.3,597,0.025075082375348074,0,2023-06-30,0.02377519410809946,0.039892130560106355,0.03647305790619906,0.021222648848562054,23.21827868605176,0.9335843617982367
SME_00102,Healthcare,1.1,1,149408.32,1.02,1.08,2.94,0.0202,2.55,2515.36,33756.83,1.0,3,72251.53,0.1111,8025.79,0,0,Low,High,5.4,575,0.10083667431242553,0,2023-01-31,0.029522476424876185,0.048656053745884296,0.031114530822760132,0.01823395348490199,18.7152646552971,0.7439932568058387
SME_00103,Retail Trade,6.1,13,959847.2,1.99,3.0,1.1,0.071,0.2,60072.24,172253.76,3.2,6,245134.38,0.6149,150723.25,0,0,Low,Medium,8.7,603,0.08098580240364825,0,2023-10-31,0.021148998146335724,0.06353513418750364,0.03642495556914113,0.022536910140728283,22.381872723888694,0.9468380264727759
SME_00104,Manufacturing,3.6,19,1441382.65,1.06,1.21,10.35,0.1177,1.56,137826.21,310294.2,2.5,2,471289.93,0.2051,96673.26,0,1,Medium,Low,6.6,675,0.02244343674523378,0,2023-07-31,0.0199449965378128,0.060318652951567533,0.03648197571268648,0.024912627018436127,27.01983447040821,1.1139134125154895
SME_00105,Transportation,1.7,1,100000.0,0.69,0.83,7.34,0.1579,0.97,15596.11,5081.81,1.4,2,28435.7,0.5242,14905.72,0,1,Medium,High,6.1,648,0.030449228158545633,0,2023-03-31,0.03381930882865776,0.05095238573501423,0.037311716094907535,0.017794471254576984,22.539948405450666,0.817930208741833
SME_00106,Transportation,7.8,2,144129.62,1.07,0.39,8.94,0.1099,1.46,13259.55,32167.11,3.7,5,27866.25,0.1815,5058.46,0,1,Medium,Low,8.1,707,0.013323642010198186,0,2023-11-30,0.04472161011056566,0.0553360888922595,0.028026805183269686,0.022505520881805113,17.018481254621115,0.7414076186699331
SME_00107,Other Services,16.6,61,5533655.34,0.64,2.09,4.58,0.0336,0.2,156465.89,1120155.55,13.3,1,1655632.09,0.3348,554338.11,30,1,Medium,High,5.7,584,0.08282871165746204,0,2024-07-31,0.022210383847610954,0.07195995607594714,0.035192313918469754,0.018493943141637013,26.924499295250627,0.9763601936711731
SME_00108,Real Estate,10.3,3,100000.0,2.05,0.46,10.24,0.0938,0.22,10019.08,15845.95,3.5,2,10445.86,0.09,939.89,30,2,Low,Medium,6.7,741,0.00561808323002658,0,2023-07-31,0.0199449965378128,0.060318652951567533,0.03648197571268648,0.024912627018436127,27.01983447040821,1.1139134125154895
SME_00109,Professional Services,11.6,1,153436.76,0.5,0.97,9.8,0.1056,1.46,18247.41,9402.01,3.7,3,60473.79,0.6311,38164.78,0,2,Low,Medium,7.9,656,0.02428080638442,0,2024-07-31,0.022210383847610954,0.07195995607594714,0.035192313918469754,0.018493943141637013,26.924499295250627,0.9763601936711731
SME_00110,Education,1.0,1,100000.0,0.5,0.89,8.22,0.0714,2.85,7764.62,8909.6,1.0,3,25649.57,0.2985,7656.46,0,1,Medium,Low,7.0,643,0.055989672989570534,0,2023-07-31,0.0199449965378128,0.060318652951567533,0.03648197571268648,0.024912627018436127,27.01983447040821,1.1139134125154895
SME_00111,Healthcare,1.0,1,187162.73,0.76,0.66,3.61,0.0576,0.57,11988.09,41167.3,1.0,6,89783.11,0.0527,4733.13,0,1,Low,High,7.7,609,0.07359793641821206,0,2024-06-30,0.06704358967047258,0.04959728125276691,0.0344851812997627,0.015176471367325958,22.5463910957259,0.666058435728249
SME_00112,Finance,3.4,9,683588.16,0.82,0.4,2.11,0.0524,3.89,28732.24,92613.02,2.8,1,206102.85,0.1854,38213.92,0,1,Low,Low,5.7,608,0.07101886982681227,0,2023-01-31,0.029522476424876185,0.048656053745884296,0.031114530822760132,0.01823395348490199,18.7152646552971,0.7439932568058387
SME_00113,Other Services,3.5,3,181608.67,2.23,1.56,4.34,0.0226,1.68,4118.04,10165.73,1.2,2,48371.51,0.2834,13707.08,0,1,Low,Medium,6.6,609,0.05155486619365413,0,2024-07-31,0.022210383847610954,0.07195995607594714,0.035192313918469754,0.018493943141637013,26.924499295250627,0.9763601936711731
SME_00114,Real Estate,3.0,64,9106021.68,0.66,2.02,8.06,0.0627,1.25,701337.29,1778721.7,1.9,1,2685878.9,0.2446,657024.63,0,0,Low,Medium,8.8,620,0.1387096150449679,1,2024-02-29,0.0289749079021629,0.06025358871416649,0.03420755415740715,0.0171673256091268,24.883245300585088,0.8785029209906745
SME_00115,Construction,2.6,2,338941.5,0.5,0.72,2.19,0.0941,1.17,31242.3,66899.79,1.2,3,90170.83,0.3232,29139.85,0,1,Medium,Low,7.9,607,0.09834599206325498,0,2024-07-31,0.022210383847610954,0.07195995607594714,0.035192313918469754,0.018493943141637013,26.924499295250627,0.9763601936711731
SME_00116,Technology,16.8,2,218145.6,0.55,0.27,5.45,0.0563,0.86,10947.15,40747.08,6.0,2,76557.2,0.7283,55757.75,0,0,Low,High,7.0,653,0.030300672727693486,0,2023-09-30,0.014007855245148668,0.051049755157718146,0.03290699334585797,0.01621598019368359,29.349076495171758,1.0160229505175198
SME_00117,Construction,7.2,12,2504560.28,0.5,0.54,9.8,0.0355,0.47,112829.59,153801.36,3.5,5,554944.61,0.18,99895.8,0,2,Low,High,8.2,632,0.09052193771622646,0,2024-12-31,0.03137899549030157,0.061619466678369796,0.031163845282238388,0.01743900680124196,25.529119466695747,0.8928711362213282
SME_00118,Food Services,50.0,42,1562009.13,1.04,0.68,5.77,0.2104,0.45,404061.01,250072.77,36.1,7,612387.06,0.3291,201540.12,30,0,Low,High,7.6,712,0.00524845735794394,0,2023-12-31,0.022708583158864096,0.04619820984379244,0.028232429027276892,0.015741330410729816,19.893059443228346,0.7440273448187127
SME_00119,Healthcare,11.6,13,3658923.74,3.14,0.57,7.32,0.1217,1.92,366264.3,854567.73,4.6,4,1050154.58,0.5507,578269.16,0,0,High,Medium,10.0,740,0.0030173253047333076,0,2024-12-31,0.03137899549030157,0.061619466678369796,0.031163845282238388,0.01743900680124196,25.529119466695747,0.8928711362213282
SME_00120,Retail Trade,25.9,49,6204994.49,5.0,0.14,7.92,0.0692,1.99,345250.42,1086313.24,19.0,1,3088187.62,0.3688,1138915.76,0,0,Low,Low,4.6,778,0.0036510660847412623,0,2024-10-31,-0.0024318512365618886,0.05629499586269324,0.03385166478859259,0.014819687670918288,27.872443953656187,1.000500405969456
SME_00121,Food Services,5.4,7,397065.23,0.8,0.97,7.61,0.0943,0.86,35793.3,54320.49,3.9,2,71278.26,0.4651,33154.19,0,2,Low,High,8.1,652,0.053293570254713145,0,2023-06-30,0.02377519410809946,0.039892130560106355,0.03647305790619906,0.021222648848562054,23.21827868605176,0.9335843617982367
SME_00122,Professional Services,27.4,198,21634433.58,0.5,1.39,4.93,0.1169,1.87,2716471.53,3685214.96,14.9,5,6235474.28,0.3545,2210373.74,0,1,Low,High,6.6,652,0.016337943202945834,0,2024-10-31,-0.0024318512365618886,0.05629499586269324,0.03385166478859259,0.014819687670918288,27.872443953656187,1.000500405969456
SME_00123,Transportation,5.5,35,1934674.53,0.5,0.15,6.76,0.0471,1.53,92213.24,298877.18,2.4,4,352569.15,0.3092,109002.53,30,2,Low,High,6.1,630,0.08313749010355884,0,2024-11-30,0.03358124784374646,0.0495073889541218,0.03691107179328709,0.02042833664313584,23.252654847146324,0.8891393605101355
SME_00124,Retail Trade,15.1,209,14082573.12,1.37,0.1,6.22,0.0768,0.2,1401640.36,1691101.32,5.5,4,6381865.65,0.4016,2562642.0,0,1,Low,Medium,6.7,724,0.006629043839449203,0,2023-01-31,0.029522476424876185,0.048656053745884296,0.031114530822760132,0.01823395348490199,18.7152646552971,0.7439932568058387
SME_00125,Retail Trade,6.8,10,425016.3,0.67,0.66,4.33,0.0837,2.32,36830.46,62152.95,5.2,2,96685.88,0.3915,37855.54,30,0,High,Medium,7.2,653,0.04602892633541754,0,2024-08-31,0.024619848790466338,0.05987807486761972,0.030277269143197515,0.018696547940990547,27.865517589241698,0.9967093521794543
SME_00126,Manufacturing,2.5,46,8564471.56,0.95,0.22,4.74,0.1452,1.63,1340798.74,865487.01,2.0,3,2495433.53,0.2453,612189.5,30,1,Medium,Medium,6.4,660,0.017951617048657803,0,2023-02-28,0.0339973416877403,0.0529424259359959,0.03363760860686109,0.020316013683670107,24.313820360323206,0.9121737576182614
SME_00127,Other Services,15.1,21,2028987.76,2.31,0.11,3.89,0.0989,1.07,214495.76,116135.09,8.6,4,806137.96,0.4126,332623.45,0,0,Low,Medium,7.0,740,0.003364181589968439,0,2023-07-31,0.0199449965378128,0.060318652951567533,0.03648197571268648,0.024912627018436127,27.01983447040821,1.1139134125154895
SME_00128,Food Services,2.0,1,111537.35,0.83,0.71,2.07,0.0733,0.41,9246.96,24420.25,1.0,3,24715.31,0.3552,8779.75,0,1,Medium,High,7.0,616,0.09439992186605468,1,2024-09-30,0.015916548408173605,0.03860390132354587,0.03519987129482797,0.02158169654461952,22.157301463024925,0.9378168222434928
SME_00129,Construction,7.8,27,1771389.76,0.87,1.63,6.43,0.0826,2.15,123896.13,127151.83,5.2,2,289977.99,0.3933,114050.61,0,0,Low,High,8.3,651,0.052484739745445666,0,2023-09-30,0.014007855245148668,0.051049755157718146,0.03290699334585797,0.01621598019368359,29.349076495171758,1.0160229505175198
SME_00130,Retail Trade,1.0,1,136697.24,1.49,0.96,1.94,0.0202,1.05,3359.15,21458.9,1.0,3,28597.83,0.1757,5024.38,0,0,Low,High,7.2,589,0.0665228400030724,0,2023-10-31,0.021148998146335724,0.06353513418750364,0.03642495556914113,0.022536910140728283,22.381872723888694,0.9468380264727759
SME_00131,Retail Trade,21.4,125,5055765.19,2.65,2.74,4.12,-0.0261,2.58,-143248.15,513377.04,16.0,4,1621517.79,0.184,298278.68,0,0,Medium,Medium,5.4,576,0.06196350300780697,0,2024-01-31,0.02895401216336245,0.04909605772087824,0.03168004780130085,0.016194242434756336,21.787052278772908,0.7816991191743621
SME_00132,Transportation,7.3,9,1005425.84,3.36,0.17,4.02,0.0912,0.98,105941.63,239576.07,5.6,2,119582.75,0.499,59674.91,0,1,Low,Medium,6.3,710,0.01022485066927495,0,2022-12-31,-0.0018728922892086476,0.060912089898399926,0.03450420889080864,0.013588923375809081,25.863544535543017,0.923985757772383
SME_00133,Education,8.5,16,1159989.06,0.91,0.49,5.75,-0.0987,1.81,-140923.2,188967.68,4.7,2,248016.76,0.1201,29780.8,30,2,Low,Medium,7.2,538,0.1326780275611756,0,2024-04-30,0.03469556917918611,0.05654511409480706,0.04265661301752087,0.015071299865287758,23.89563209058569,0.7947300920328391
SME_00134,Retail Trade,8.5,6,360926.78,0.5,0.88,8.17,0.0629,1.04,21747.57,65101.17,2.9,1,180416.47,0.401,72340.42,0,0,Low,Medium,5.4,663,0.049165312579491915,0,2024-07-31,0.022210383847610954,0.07195995607594714,0.035192313918469754,0.018493943141637013,26.924499295250627,0.9763601936711731
SME_00135,Technology,4.9,61,17881581.48,2.46,0.56,2.82,0.0846,0.66,1349514.33,3426635.38,3.2,2,4808514.47,0.3798,1826191.51,0,4,Medium,Medium,6.1,653,0.011961151147999206,0,2023-08-31,0.008052395583524479,0.041925163786785305,0.03272494798869057,0.016007742508020287,22.282265607666464,0.8530543036014939
SME_00136,Transportation,3.9,5,412105.36,1.71,1.08,4.1,0.1519,1.37,56506.55,78502.04,2.9,7,42922.17,0.5045,21652.21,0,0,Low,Low,7.2,673,0.008518355576277007,0,2023-06-30,0.02377519410809946,0.039892130560106355,0.03647305790619906,0.021222648848562054,23.21827868605176,0.9335843617982367
SME_00137,Manufacturing,1.0,1,117751.18,0.82,0.86,3.73,0.0532,0.39,6467.63,25271.97,1.0,4,26533.17,0.6649,17642.01,0,2,Low,Low,5.3,576,0.16580124669605317,0,2023-06-30,0.02377519410809946,0.039892130560106355,0.03647305790619906,0.021222648848562054,23.21827868605176,0.9335843617982367
SME_00138,Healthcare,1.0,2,339544.32,1.56,0.14,9.82,0.0847,0.2,35103.64,41082.63,1.0,6,152248.03,0.39,59372.27,0,2,Medium,Low,8.7,710,0.01054186785327828,0,2024-09-30,0.015916548408173605,0.03860390132354587,0.03519987129482797,0.02158169654461952,22.157301463024925,0.9378168222434928
SME_00139,Real Estate,7.5,4,480546.33,0.96,0.26,3.93,-0.0301,0.72,-16859.53,62400.07,6.5,3,118701.1,0.2957,35094.25,0,1,Low,Medium,5.4,560,0.1457671910083568,0,2024-09-30,0.015916548408173605,0.03860390132354587,0.03519987129482797,0.02158169654461952,22.157301463024925,0.9378168222434928
SME_00140,Technology,1.1,1,132052.28,0.66,1.28,9.91,0.1406,0.49,22546.21,26011.85,1.0,2,31917.55,0.552,17619.77,30,0,Low,High,8.9,655,0.02805290293817977,0,2024-01-31,0.02895401216336245,0.04909605772087824,0.03168004780130085,0.016194242434756336,21.787052278772908,0.7816991191743621
SME_00141,Manufacturing,20.4,1,218725.48,3.35,0.33,4.17,0.1045,1.43,21513.02,37555.06,13.7,2,93280.11,0.2301,21462.92,0,0,Low,Medium,7.2,748,0.002874439328716756,0,2023-06-30,0.02377519410809946,0.039892130560106355,0.03647305790619906,0.021222648848562054,23.21827868605176,0.9335843617982367
SME_00142,Retail Trade,10.2,17,1009775.29,1.72,0.1,6.71,0.0996,2.71,129101.35,157736.95,5.9,2,472347.31,0.3969,187451.75,0,2,Low,Medium,7.6,720,0.006322222343965362,0,2023-05-31,0.012513726520533543,0.07334920130649732,0.031140998862503978,0.01711559471502375,24.577554413233425,0.91920957506971
SME_00143,Healthcare,1.0,1,100000.0,2.11,0.9,1.65,0.0848,0.97,10619.72,20457.47,1.0,3,30507.57,0.3667,11186.77,0,0,Low,Medium,7.7,663,0.015395188172269071,0,2024-01-31,0.02895401216336245,0.04909605772087824,0.03168004780130085,0.016194242434756336,21.787052278772908,0.7816991191743621
SME_00144,Construction,1.0,1,100000.0,3.11,2.12,7.64,0.0045,0.54,388.79,18249.61,1.0,4,42243.06,0.5086,21484.5,30,1,Low,Medium,6.3,593,0.13360433362414695,0,2024-02-29,0.0289749079021629,0.06025358871416649,0.03420755415740715,0.0171673256091268,24.883245300585088,0.8785029209906745
SME_00145,Professional Services,1.0,1,111230.16,2.43,1.16,3.61,0.0571,1.82,7863.67,12655.95,1.0,4,34390.94,0.0759,2609.15,0,1,High,High,5.7,643,0.024790209394750247,0,2023-10-31,0.021148998146335724,0.06353513418750364,0.03642495556914113,0.022536910140728283,22.381872723888694,0.9468380264727759
SME_00146,Retail Trade,7.3,12,738929.7,3.75,0.46,9.73,0.1419,2.05,117152.52,182722.51,3.2,1,333413.18,0.2986,99571.44,0,3,High,High,7.4,724,0.004597997285128854,0,2024-07-31,0.022210383847610954,0.07195995607594714,0.035192313918469754,0.018493943141637013,26.924499295250627,0.9763601936711731
SME_00147,Healthcare,1.8,3,295179.22,1.39,0.97,13.46,0.0509,1.25,12723.51,30590.18,1.0,7,124876.43,0.3961,49463.35,120,1,Low,High,5.3,666,0.02271499070073911,0,2023-04-30,0.03156438627668371,0.05548860656046874,0.0324309570679129,0.02097087145321949,21.24904679221519,0.8559504400397184
SME_00148,Manufacturing,4.0,1,169148.0,1.99,1.22,4.41,0.0883,1.87,16066.9,17626.82,2.2,1,30643.17,0.1329,4072.67,0,1,High,Medium,6.2,673,0.016167409841186284,0,2023-07-31,0.0199449965378128,0.060318652951567533,0.03648197571268648,0.024912627018436127,27.01983447040821,1.1139134125154895
SME_00149,Professional Services,9.1,5,558169.26,0.65,0.57,2.23,0.0412,1.8,23065.18,77214.54,4.4,5,172457.91,0.1681,28995.3,0,1,Low,Medium,6.7,600,0.05696214041316564,0,2023-07-31,0.0199449965378128,0.060318652951567533,0.03648197571268648,0.024912627018436127,27.01983447040821,1.1139134125154895
SME_00150,Retail Trade,6.8,8,619261.59,1.91,0.14,9.1,0.0874,0.65,59263.02,64885.84,5.2,2,124627.4,0.7519,93704.41,0,0,Low,Medium,5.8,731,0.013015314725513387,0,2023-12-31,0.022708583158864096,0.04619820984379244,0.028232429027276892,0.015741330410729816,19.893059443228346,0.7440273448187127
SME_00151,Finance,13.2,22,4043642.29,0.5,0.8,9.67,0.2191,0.89,1046022.61,238256.03,5.9,3,1209136.26,0.2504,302713.73,0,2,Low,High,8.0,678,0.00732003473022392,0,2023-06-30,0.02377519410809946,0.039892130560106355,0.03647305790619906,0.021222648848562054,23.21827868605176,0.9335843617982367
SME_00152,Manufacturing,4.6,1,109786.81,1.78,0.23,9.37,-0.0473,0.94,-6201.39,24452.93,1.5,4,35688.8,0.5021,17918.86,0,0,Low,Medium,7.0,623,0.05302300312512722,0,2023-03-31,0.03381930882865776,0.05095238573501423,0.037311716094907535,0.017794471254576984,22.539948405450666,0.817930208741833
